,indice,page_number,line_number,text,text_type,speaker,time_added
880,2070,86,10,"Well, first of all, we had to determine the size of unit it was going to take to cool that area.  We did have an engineer that would come out, look at this particular application, and tell us what we were going to need.  Then it was my job to install.  There again, your compressor sat by itself. You had to run the tubing into the walk-in cooler. You had to hang an evaporator.  That's a cooling unit to cool the walk-in cooler.",a,THE WITNESS,start_question
881,2079,86,19,Okay.,q,MR. HOOVER,start_answer
882,2080,86,20,"That was probably three feet by four feet by -- I don't know -- a foot and a half deep maybe. With a -- obviously, a circulating fan that sat on the back of it to blow the air through the cooler or the evaporator.  Whatever you want to call it.",a,THE WITNESS,start_question
883,2086,87,1,"The unit that you ran that you would have had to run the tubing from up to the walk-in cooler, do you know the manufacturer of that particular unit?",q,MR. HOOVER,start_answer
884,2089,87,4,All I know is it could have been one of the three compressors that we used.  It could have been the Circumference.  I really don't remember exact because we -- we did more than one of these.,a,THE WITNESS,start_question
885,2093,87,8,Right.,q,MR. HOOVER,start_answer
886,2094,87,9,"And it was the engineer, and it was from Standard Supply in Worcester that he worked for.  So the unit would have came from them.",a,THE WITNESS,start_question
887,2097,87,12,Okay.,q,MR. HOOVER,start_answer
888,2098,87,13,And I cannot tell you the name of the unit just because most of the time we got what they had in stock.,a,THE WITNESS,start_question
889,2101,87,16,"Okay.  This engineer, was this someone that your father hired or the diner hired or --",q,MR. HOOVER,start_answer
890,2103,87,18,"Someone that worked -- in other words, he worked for the company, Standard Supply.  He was like a salesman.",a,THE WITNESS,start_question
891,2106,87,21,Do you remember this individual's name?,q,MR. HOOVER,start_answer
892,2107,87,22,Pelletier was his last name.  I believe it was Gill Pelletier.  I have no idea if he's still living or not.,a,THE WITNESS,start_question
893,2111,88,1,So he might come from Standard Supply --,q,MR. HOOVER,start_answer
894,2112,88,2,He would have come from Standard Supply basically as a salesman.,a,THE WITNESS,start_question
895,2114,88,4,Uh-huh.,q,MR. HOOVER,start_answer
896,2115,88,5,All right.  This cooler was -- I don't know -- 15 by 20 or something.,a,THE WITNESS,start_question
897,2117,88,7,Right.,q,MR. HOOVER,start_answer
898,2118,88,8,"And it had X amount of insulation, and he would have to design and sell us a unit that was going to keep this cooler at the temperatures that it had to be.",a,THE WITNESS,start_question
899,2122,88,12,"Gotcha.  Okay.  So this engineer, slash, salesman was the one who determined what size unit needed to be put into the basement in order to keep that walk-in cooler --",q,MR. HOOVER,start_answer
900,2126,88,16,Yes.,a,THE WITNESS,start_question
901,2127,88,17,-- functioning?,q,MR. HOOVER,start_answer
902,2128,88,18,Yes.,a,THE WITNESS,start_question
903,2129,88,19,Okay.  So your father and you didn't really have any sort of say on what particular unit was put into the basement.  That was based upon the engineers looking at what was needed?,q,MR. HOOVER,start_answer
904,2133,88,23,Right.,a,THE WITNESS,start_question
905,2134,88,24,"Okay.  And so Standard Supply would basically say this is what you need, and they sell it to the diner?",q,MR. HOOVER,start_answer
906,2138,89,3,That's what we got.,a,THE WITNESS,start_question
907,2139,89,4,"And that's what you got.  You indicated that part of the work that your father's company did was not only the installation here on the Park Street, but also some general repairs and maintenance?",q,MR. HOOVER,start_answer
908,2144,89,9,"Yeah, that was -- yes.",a,THE WITNESS,start_question
909,2145,89,10,Okay.  Were you personally ever involved in any sort of general repairs or maintenance on the refrigeration equipment that had been installed at the Park Street Diner?,q,MR. HOOVER,start_answer
910,2149,89,14,Yes.,a,THE WITNESS,start_question
911,2150,89,15,Okay.  How often were you involved in any sort of general repairs or maintenance on the refrigeration equipment?,q,MR. HOOVER,start_answer
912,2153,89,18,At least once a month.,a,THE WITNESS,start_question
913,2154,89,19,Okay.,q,MR. HOOVER,start_answer
914,2155,89,20,And --,a,THE WITNESS,start_question
915,2156,89,21,"And what did -- and one time a month. Would this be kind of a -- I'll use the word -- like, a customer might have a general contract that says, hey, once a month come in and make sure our refrigeration stuff is working properly?",q,MR. HOOVER,start_answer
916,2162,90,2,Correct.,a,THE WITNESS,start_question
917,2163,90,3,All right.  And so what did this general maintenance entail?  What services did your father provide?,q,MR. HOOVER,start_answer
918,2166,90,6,"Basically, the same thing that -- the biggest thing is blowing things out.",a,THE WITNESS,start_question
919,2168,90,8,Okay.,q,MR. HOOVER,start_answer
920,2169,90,9,"It was a very dusty process because the amount of units that were down there, and you were in a confined area in the cellar.",a,THE WITNESS,start_question
921,2172,90,12,Gotcha.,q,MR. HOOVER,start_answer
922,2173,90,13,"Then after you did your initial blowing out of these units, the motors, then you checked the belts, and the big thing was you had to check the gas to make sure the unit was up to capacity on the amount of gas that it would hold.",a,THE WITNESS,start_question
923,2178,90,18,"The building that this diner was in, was this an old building, or was the --",q,MR. HOOVER,start_answer
924,2180,90,20,A brand-new building.,a,THE WITNESS,start_question
925,2181,90,21,"A brand-new building.  And how was this particular building heated?  We know your work was on the AC side, but I'm assuming it was heated as well?",q,MR. HOOVER,start_answer
926,2184,90,24,"That was on the AC side, but it also had a -- I don't remember a boiler.",a,THE WITNESS,start_question
927,2187,91,2,Uh-huh.,q,MR. HOOVER,start_answer
928,2188,91,3,"It could have been electric, but, obviously -- I'm not sure.  It did have a -- heating coils in there.  Now, how the heating coils worked, whether it was electric or forced hot water, I don't think it was forced hot water because you would have needed some type of boiler.",a,THE WITNESS,start_question
929,2194,91,9,Okay.,q,MR. HOOVER,start_answer
930,2195,91,10,And I don't remember any boiler.,a,THE WITNESS,start_question
931,2196,91,11,"Gotcha.  Other than performing monthly routine maintenance for the diner, what other sorts of work did you personally perform at the Park Street Diner?",q,MR. HOOVER,start_answer
932,2200,91,15,I'm going to say repair work.,a,THE WITNESS,start_question
933,2201,91,16,Okay.  Do you have a specific memory of performing repairs on any of the refrigeration equipment at the Park Street Diner?,q,MR. HOOVER,start_answer
934,2204,91,19,"That was a lot of valves breaking down or not -- or burning out.  So it could have been replacement of the valves.  And then the dryers on occasion would mess up.  So you would have to pump the unit down, change the dryers, or the other big component was the expansion valve.",a,THE WITNESS,start_question
935,2211,92,1,So the primary repairs would have been to replace the dryers or the expansion valves?,q,MR. HOOVER,start_answer
936,2213,92,3,"That -- yeah.  The motors -- obviously, if the motor failed or burnt out, you either repaired it or replaced it.",a,THE WITNESS,start_question
937,2216,92,6,Under what circumstances would you repair a motor versus just simply replacing it?,q,MR. HOOVER,start_answer
938,2218,92,8,"The brush motors, occasionally you would have to change the brushes and put in a new set of brushes.",a,THE WITNESS,start_question
939,2221,92,11,"Okay.  So that would be a repair, right?",q,MR. HOOVER,start_answer
940,2222,92,12,That would be a repair.,a,THE WITNESS,start_question
941,2223,92,13,Okay.  What if it was something more than just replacing the brushes?,q,MR. HOOVER,start_answer
942,2225,92,15,"Then usually removing the motor, replacing the motor, and getting the motor rebuilt.",a,THE WITNESS,start_question
943,2227,92,17,"And rebuilding the motors, where would that take place?  Back at the family --",q,MR. HOOVER,start_answer
944,2229,92,19,No.,a,THE WITNESS,start_question
945,2230,92,20,Okay.,q,MR. HOOVER,start_answer
946,2231,92,21,No.,a,THE WITNESS,start_question
947,2232,92,22,What would that -- where would that be done?,q,MR. HOOVER,start_answer
948,2234,92,24,That went to -- we sent all our electric motors to a place in Leominster.,a,THE WITNESS,start_question
949,2237,93,2,Okay.  Do you remember the name of the place in Leominster?,q,MR. HOOVER,start_answer
950,2239,93,4,"No.  It was -- he did this on the side, so I'm not sure what the name or if he had a name of the business.",a,THE WITNESS,start_question
951,2242,93,7,"Okay.  And when you say ""he,"" it means this guy in Leominster?",q,MR. HOOVER,start_answer
952,2244,93,9,Yes.,a,THE WITNESS,start_question
953,2245,93,10,Do you recall the manufacturers of any of the motors that you may have repaired or replaced?,q,MR. HOOVER,start_answer
954,2247,93,12,"Well, I worked on many that were either GE or Westinghouse.  Those were the two big ones.  I know there were a few.  I do not remember those names.",a,THE WITNESS,start_question
955,2251,93,16,Do you remember the manufacturer of any of the dryers that you would have had to replace?,q,MR. HOOVER,start_answer
956,2253,93,18,Not the dryers.,a,THE WITNESS,start_question
957,2254,93,19,Okay.  You talked about expansion valves in terms of repairs?,q,MR. HOOVER,start_answer
958,2256,93,21,"Now, they could have been made by any one of the pump and valve companies, but I really can't pick one.",a,THE WITNESS,start_question
959,2259,93,24,Okay.  Any other repairs or maintenance that you recall personally performing for your father at the Park Street Diner?,q,MR. HOOVER,start_answer
960,2263,94,3,No.,a,THE WITNESS,start_question
961,2264,94,4,Okay.  Were there other diners that your father did this type of work for?,q,MR. HOOVER,start_answer
962,2266,94,6,That was the main big account that we had.,a,THE WITNESS,start_question
963,2267,94,7,Okay.,q,MR. HOOVER,start_answer
964,2268,94,8,"There were a few other small ones, but -- I failed to mention ice cream companies that --",a,THE WITNESS,start_question
965,2270,94,10,Okay.,q,MR. HOOVER,start_answer
966,2271,94,11,-- we did work for.,a,THE WITNESS,start_question
967,2272,94,12,"And when you say ""big account,"" is it fair to say that the Park Street Diner was your father's primary account across all of these, whether they be meat markets, bars, or ice cream?",q,MR. HOOVER,start_answer
968,2276,94,16,That was a single biggest account just because it was new.,a,THE WITNESS,start_question
969,2278,94,18,Yup.,q,MR. HOOVER,start_answer
970,2279,94,19,And we did all the installation per se --,a,THE WITNESS,start_question
971,2280,94,20,Gotcha.,q,MR. HOOVER,start_answer
972,2281,94,21,"-- on the refrigeration.  Other accounts, I can name them, some of them, all of them, whatever, but a lot of those were already installed.",a,THE WITNESS,start_question
973,2284,94,24,Right.,q,MR. HOOVER,start_answer
974,2286,95,1,So now it was just a matter of repairing and maintaining.,a,THE WITNESS,start_question
975,2288,95,3,"Okay.  And I guess I'd like to talk to you a little bit about some other accounts that you did have where you did do this type of maintenance or repair work.  So what other establishments, what other companies, did your father perform this maintenance or repair work at?",q,MR. HOOVER,start_answer
976,2294,95,9,"The Triangle, which was in Groton, which was a beer establishment.  Johnson's Ice Cream, which was before that Urgon's Ice Cream Stand (phonetic).",a,THE WITNESS,start_question
977,2297,95,12,"Where is Johnson's located, just before you --",q,MR. HOOVER,start_answer
978,2299,95,14,119 in Groton.,a,THE WITNESS,start_question
979,2300,95,15,Okay.,q,MR. HOOVER,start_answer
980,2301,95,16,"Ayer Meat Market, Ayer, Mass., Main Street.  That's no longer.  Then I had mentioned a meat market, and I'm going to say good luck on spelling.  It was Cornelia's Meat Market, Main Street in Ayer.  That was basically a general meat market.",a,THE WITNESS,start_question
981,2306,95,21,Okay.,q,MR. HOOVER,start_answer
982,2307,95,22,"Obviously, the -- we -- Hotel Lincoln was Main Street, Ayer, which is no longer.  It was the Wigwam, which was a beer establishment, which is no longer there.  The Shell Club in Shirley.  That's closed.  And then there was Carlin's, which was a beer establishment, and I know we did some for the Rotar Club (sic), which is a dance place and function type of situation.",a,THE WITNESS,start_question
983,2316,96,6,Uh-huh.  Yeah.,q,MR. HOOVER,start_answer
984,2317,96,7,Those are -- and many more.,a,THE WITNESS,start_question
