,indice,page_number,line_number,text,text_type,speaker,time_added
597,2218,82,24,It would be a truck.,a,THE WITNESS,start_question
598,2220,83,1,"Okay.  Now, I saw when I did the site inspection this week, I saw a Seidman Brothers van.  Were the vehicles that you saw Mr. Seidman working on, was it a truck or a van type?",q,MS. RIORDAN,start_answer
599,2225,83,6,It was either a van or a rack body truck.,a,THE WITNESS,start_question
600,2227,83,8,Okay.  And that would hold true from 1974 to when last Mr. Seidman worked?,q,MS. RIORDAN,start_answer
601,2229,83,10,Yes.,a,THE WITNESS,start_question
602,2230,83,11,Okay.  Do you recall the manufacturer of the trucks?,q,MS. RIORDAN,start_answer
603,2232,83,13,"Yes, it was GMC.",a,THE WITNESS,start_question
604,2233,83,14,Okay.  Always GMC?,q,MS. RIORDAN,start_answer
605,2234,83,15,"No, there was a Mercedes, and there was a Chevy pickup truck, a GMC pickup truck, and there was two Ford vans.",a,THE WITNESS,start_question
606,2237,83,18,Okay.  And would that essentially be the fleet of vehicles that you know Seidman Brothers to have had from 1974 until when Mr. Seidman stopped working?,q,MS. RIORDAN,start_answer
607,2241,83,22,"Yes, that I can recall, yes.",a,THE WITNESS,start_question
608,2242,83,23,Okay.  So would that be two GMC pickup trucks?,q,MS. RIORDAN,start_answer
609,2245,84,1,"It would be -- yes, over the years, yes.",a,THE WITNESS,start_question
610,2247,84,3,Okay.  So the first you told me was a GMC pickup truck.  Do you know what year that was?,q,MS. RIORDAN,start_answer
611,2250,84,6,"No, I don't.",a,THE WITNESS,start_question
612,2251,84,7,"For any of the vehicles, do you know what model years they were?",q,MS. RIORDAN,start_answer
613,2253,84,9,"I can't recall that.  I know they were brand-new when they got them, so that's all I know.",a,THE WITNESS,start_question
614,2256,84,12,"For all of the vehicles that Seidman Brothers had in their fleet over the years, they were always purchased new?",q,MS. RIORDAN,start_answer
615,2259,84,15,Yes.,a,THE WITNESS,start_question
616,2260,84,16,What type of work did you see Mr. Seidman perform on any of these vehicles?,q,MS. RIORDAN,start_answer
617,2262,84,18,"I seen him do transmission fluid, oil changes, and he did the brakes.  One thing about Allen, he didn't like paying somebody else to do stuff like that.",a,THE WITNESS,start_question
618,2266,84,22,"Let's talk about the brake work.  On either of the GMC pickup trucks, could you say that Mr. Seidman performed any brake work on either of those?",q,MS. RIORDAN,start_answer
619,2271,85,2,"Yes, he did.  I actually helped him on a couple of them.",a,THE WITNESS,start_question
620,2273,85,4,On both of the GMC trucks?,q,MS. RIORDAN,start_answer
621,2274,85,5,I helped him on the GMC pickup truck and the Mercedes rack body truck.,a,THE WITNESS,start_chat
622,2276,85,7,"Actually, I have the first one was a GMC rack body truck, too.  Am I mistaken?  I just want to make sure we clarify that.  Can you just go over it again?",side_chat,MR. CHRABASZCZ,start_chat
623,2280,85,11,It was a GMC rack body truck.,side_chat,THE WITNESS,start_question
624,2282,85,13,And then a GMC pickup truck?,q,MS. RIORDAN,start_answer
625,2283,85,14,"Yeah, GMC pickup truck, a Chevy pickup truck, yeah.",a,THE WITNESS,start_question
626,2285,85,16,Let me go through just one time.,q,MS. RIORDAN,start_chat
627,2286,85,17,Sorry.,side_chat,MR. CHRABASZCZ,start_answer
628,2287,85,18,I'm trying to remember everything.,a,THE WITNESS,start_chat
629,2288,85,19,"No, you're doing great.",side_chat,MR. CHRABASZCZ,start_question
630,2290,85,21,"That's the good thing about a transcript.  You actually have the list, but while we're doing it, we're working off of our scribbling, and sometimes it's not always correct. Number one that you remembered -- this isn't necessarily number one in time.  It's just number one on the list.  A GMC rack body truck?",q,MS. RIORDAN,start_answer
631,2300,86,6,Yes.,a,THE WITNESS,start_question
632,2301,86,7,Mercedes rack body truck?,q,MS. RIORDAN,start_answer
633,2302,86,8,Yes.,a,THE WITNESS,start_question
634,2303,86,9,Chevy pickup truck?,q,MS. RIORDAN,start_answer
635,2304,86,10,Yes.,a,THE WITNESS,start_question
636,2305,86,11,GMC pickup truck?,q,MS. RIORDAN,start_answer
637,2306,86,12,Yes.,a,THE WITNESS,start_question
638,2307,86,13,Two Ford vans?,q,MS. RIORDAN,start_answer
639,2308,86,14,Yes.,a,THE WITNESS,start_chat
640,2309,86,15,And a partridge in a pear tree.,side_chat,MR. CHRABASZCZ,is brackets
641,2311,86,17,(Laughter.),brackets,,start_question
642,2312,86,18,"All right.  Now, I'm going to just go through them in order now.  Again, it's not necessarily year order, but GMC rack body truck, you assisted Mr. Seidman with one brake job?",q,MS. RIORDAN,start_chat
643,2317,86,23,Objection.,side_chat,MR. CHRABASZCZ,start_question
644,2318,86,24,Did you assist Mr. Seidman with any brake work on the GMC rack body truck?,q,MS. RIORDAN,start_answer
645,2321,87,2,I believe I did it on the pickup truck.,a,THE WITNESS,start_question
646,2323,87,4,Okay.,q,MS. RIORDAN,start_answer
647,2324,87,5,"The Mercedes rack body, I did the work on.",a,THE WITNESS,start_question
648,2326,87,7,Okay.  Did you see Mr. Seidman do a brake job on the GMC rack body truck?,q,MS. RIORDAN,start_answer
649,2328,87,9,Yes.,a,THE WITNESS,start_question
650,2329,87,10,Did you see him do that more than one time?,q,MS. RIORDAN,start_answer
651,2331,87,12,Yes.,a,THE WITNESS,start_question
652,2332,87,13,"How many times, if you can give an estimate?",q,MS. RIORDAN,start_answer
653,2334,87,15,I can't recall.  It was a pretty big truck and they loaded it a lot.  I can't really say.,a,THE WITNESS,start_question
654,2337,87,18,"Can you tell me, generally, what your recollection is of how long Seidman Brothers had that rack body truck for?",q,MS. RIORDAN,start_answer
655,2340,87,21,I would say probably five or six years.,a,THE WITNESS,start_question
656,2342,87,23,Okay.  Do you know the brand or manufacturer of brakes used -- that Mr. Seidman used to install on the GMC rack body truck?,q,MS. RIORDAN,start_answer
657,2346,88,2,I can't recall it.,a,THE WITNESS,start_question
658,2347,88,3,Do you know the brand of brakes Mr. Seidman used to install on any of these?,q,MS. RIORDAN,start_answer
659,2349,88,5,I can't remember the name right now.,a,THE WITNESS,start_question
660,2350,88,6,Okay.,q,MS. RIORDAN,start_answer
661,2351,88,7,"I usually got called down to the shop. By the time I got there, Allen already had everything laid out.  I just helped him.  I'd hand him the parts, the springs, the tensioner.",a,THE WITNESS,start_question
662,2355,88,11,So the parts were already out of the box?,q,MS. RIORDAN,start_answer
663,2357,88,13,They were already out of the box.,a,THE WITNESS,start_question
664,2358,88,14,Got it.,q,MS. RIORDAN,start_chat
665,2359,88,15,"Okay.  So I think for now, at least for myself, I'm kind of at the end of where my questions are, so some of the people in the room may have questions for you, so I'm going to turn you over to another attorney to pick it up.  All right?",side_chat,MS. RIORDAN,start_chat
666,2365,88,21,Okay.  Thank you.,side_chat,THE WITNESS,is brackets
667,2366,88,22,"(Off the record, 12:05 p.m.)",brackets,,is brackets
668,2367,88,23,(Lunch recess taken.),brackets,,is brackets
669,2368,88,24,"(Back on the record, 1:10 p.m.)",brackets,,symbols
670,2370,89,1,* * * * * EXAMINATION CONTINUING,symbols,,start_question
671,2373,89,4,"So Mr. Finn, my questions now are kind of simple because I just want to know after you've had lunch, after you've had a chance to kind of look back at your testimony from earlier in the day, are there any other types of equipment or manufacturer names of products or equipment that you recall that you didn't already cover?",q,MS. RIORDAN,start_answer
672,2381,89,12,"I would say a dishwasher maybe. Dishwashers, yeah.",a,THE WITNESS,start_question
673,2383,89,14,Okay.,q,MS. RIORDAN,start_answer
674,2384,89,15,"I can't think of any name right now. As soon as you said that, I pictured the dishwashers.  You try to remember so much stuff and I just can't.",a,THE WITNESS,start_question
675,2388,89,19,"And that's why I wanted to give you -- again, this isn't the last time you're able to add to your testimony, but since you had lunch, you had a break from testimony, I know there are times where you may have said, like, there might be another one, I just can't remember, so I wanted to give you another opportunity, and you'll have more opportunities, if there was anything else that you remembered in addition to things you already covered. So the only thing right now that you remember in addition to what you already covered would be dishwashers?",q,MS. RIORDAN,start_answer
676,2402,90,8,Yes.,a,THE WITNESS,start_question
677,2403,90,9,Would that be something that Allen Seidman worked with?,q,MS. RIORDAN,start_answer
678,2405,90,11,Yes.,a,THE WITNESS,start_question
679,2406,90,12,And would he be repairing or doing what to it?,q,MS. RIORDAN,start_answer
680,2408,90,14,Repairing.,a,THE WITNESS,start_question
681,2409,90,15,Do you recall the manufacturer of any dishwashers that you know that Allen Seidman repaired?,q,MS. RIORDAN,start_answer
682,2412,90,18,"No, I can't.",a,THE WITNESS,start_question
683,2413,90,19,Okay.,q,MS. RIORDAN,start_answer
684,2414,90,20,Right now.,a,THE WITNESS,start_chat
685,2415,90,21,"Okay.  So with that, I'm going to turn you over, like I said before, to one of the other attorneys in the room, and we'll go from there.",side_chat,MS. RIORDAN,start_chat
686,2420,91,1,Okay.,side_chat,THE WITNESS,symbols
687,2421,91,2,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
688,2424,91,5,"Hello, sir.",q,MR. CARON,start_answer
689,2425,91,6,"How are you doing, sir?",a,THE WITNESS,start_question
690,2426,91,7,"My name is Jason Caron.  I'm going to ask you a few more questions about cars.  I'm not as competent a questioner as Meghan is, but I'm going to do my best.",q,MR. CARON,start_answer
691,2430,91,11,"Thank you, sir.",a,THE WITNESS,start_question
692,2431,91,12,"When you left off, you were talking about a GMC rack body truck; that was the first vehicle?",q,MR. CARON,start_answer
693,2434,91,15,Yes.,a,THE WITNESS,start_question
694,2435,91,16,And I think you said the business had it for about five or six years?,q,MR. CARON,start_answer
695,2437,91,18,"I believe so, sir.",a,THE WITNESS,start_question
696,2438,91,19,"Can you remember, generally, what time period or decade that was?",q,MR. CARON,start_answer
697,2440,91,21,I couldn't remember that.,a,THE WITNESS,start_question
698,2441,91,22,Is that a vehicle the business still has?,q,MR. CARON,start_answer
699,2443,91,24,No.,a,THE WITNESS,start_question
700,2445,92,1,And you can't remember about how long ago the business got rid of it?,q,MR. CARON,start_answer
701,2447,92,3,"No, I can't, sir.",a,THE WITNESS,start_question
702,2448,92,4,"Okay.  And I think you said that Allen did at least one -- Mr. Seidman did at least one brake job, but you think it was more than that?",q,MR. CARON,start_answer
